😀	2.91
💇🏾‍♂️	2.92
💇🏿	3.52
💇🏿‍♀	3.27
💇🏿‍♀️	3.20
💪🏻	2.75
💪🏼	2.75
💪🏽	2.60
💪🏾	2.46
💪🏿	2.62
📽️	2.50
🕉️	2.72
🕊️	3.26
🕯️	2.53
🕰️	3.90
🕳️	2.12
🕴️	2.84
🕴🏻	3.02
🕴🏼	2.44
🕴🏽	3.62
🕴🏾	3.52
🕴🏿	0.00
🕵️	2.76
🕵️‍♀	2.49
🕵️‍♂	2.23
🕵🏻	2.59
🕵🏻‍♀	2.48
🕵🏻‍♀️	2.48
🕵🏻‍♂	2.71
🕵🏻‍♂️	2.70
🕵🏼	3.19
🕵🏼‍♀	2.57
🕵🏼‍♀️	2.59
🕵🏼‍♂	3.60
🕵🏼‍♂️	2.47
🕵🏽	-2.95
🕵🏽‍♀	2.02
🕵🏽‍♀️	2.02
🕵🏽‍♂	-3.32
🕵🏽‍♂️	-3.32
🕵🏾	2.05
🕵🏾‍♀	2.11
🕵🏾‍♀️	2.11
🕵🏾‍♂	0.00
🕵🏾‍♂️	0.00
🕵🏿	2.42
🕵🏿‍♀	2.44
🕵🏿‍♀️	2.44
🕵🏿‍♂	2.12
🕵🏿‍♂️	2.12
🕶️	3.25
🕷️	2.60
🕸️	2.84
🕹️	3.71
🕺🏻	2.78
🕺🏼	3.16
🕺🏽	2.45
🕺🏾	2.71
🕺🏿	2.58
🖇️	2.73
🖊️	3.05
🖋️	2.02
🖌️	2.90
🖍️	2.81
🖐️	2.79
🖐🏻	2.52
🖐🏼	2.43
🖐🏽	2.52
🖐🏾	2.49
🖐🏿	2.55
🖕🏻	0.00
🖕🏼	0.00
🖕🏽	-2.20
🖕🏾	0.00
🖕🏿	0.00
🖖🏻	2.69
🖖🏼	2.89
🖖🏽	2.59
🖖🏾	2.47
🖖🏿	2.96
🖥️	3.86
🖨️	3.22
🖱️	3.55
🖲️	3.47
🖼️	3.28
🗂️	0.00
🗃️	2.89
🗑️	0.00
🗒️	2.27
🗓️	0.00
🗜️	3.53
🗝️	2.39
🗞️	2.61
🗡️	3.71
🗣️	2.61
🗨️	3.17
🗯️	2.73
🗳️	2.17
🗺️	0.00
🙅‍♀	2.35
🙅‍♂	0.00
🙅🏻	-2.27
🙅🏻‍♀	-2.27
🙅🏻‍♀️	-2.27
🙅🏻‍♂	-2.33
🙅🏻‍♂️	-2.33
🙅🏼	-2.23
🙅🏼‍♀	-2.45
🙅🏼‍♀️	-2.45
🙅🏼‍♂	0.00
🙅🏼‍♂️	0.00
🙅🏽	-2.20
🙅🏽‍♀	-2.10
🙅🏽‍♀️	-2.10
🙅🏽‍♂	-2.19
🙅🏽‍♂️	-2.19
🙅🏾	-2.30
🙅🏾‍♀	0.00
🙅🏾‍♀️	0.00
🙅🏾‍♂	-2.58
🙅🏾‍♂️	-2.51
🙅🏿	2.74
🙅🏿‍♀	0.00
🙅🏿‍♀️	0.00
🙅🏿‍♂	2.65
🙅🏿‍♂️	2.66
🙆‍♀	2.46
🙆‍♂	2.34
🙆🏻	2.45
🙆🏻‍♀	2.65
🙆🏻‍♀️	2.65
🙆🏻‍♂	2.56
🙆🏻‍♂️	2.58
🙆🏼	-2.62
🙆🏼‍♀	2.59
🙆🏼‍♀️	2.61
🙆🏼‍♂	-3.53
🙆🏼‍♂️	-3.53
🙆🏽	0.00
🙆🏽‍♀	0.00
🙆🏽‍♀️	0.00
🙆🏽‍♂	0.00
🙆🏽‍♂️	0.00
🙆🏾	2.10
🙆🏾‍♀	0.00
🙆🏾‍♀️	0.00
🙆🏾‍♂	0.00
🙆🏾‍♂️	0.00
🙆🏿	0.00
🙆🏿‍♀	2.49
🙆🏿‍♀️	2.49
🙆🏿‍♂	0.00
🙆🏿‍♂️	0.00
🙇‍♀	2.80
🙇‍♂	2.56
🙇🏻	2.25
🙇🏻‍♀	2.20
🙇🏻‍♀️	2.21
🙇🏻‍♂	2.38
🙇🏻‍♂️	2.37
🙇🏼	2.39
🙇🏼‍♀	2.18
🙇🏼‍♀️	2.18
🙇🏼‍♂	2.68
🙇🏼‍♂️	2.68
🙇🏽	2.07
🙇🏽‍♀	0.00
🙇🏽‍♀️	0.00
🙇🏽‍♂	2.16
🙇🏽‍♂️	2.16
🙇🏾	0.00
🙇🏾‍♀	0.00
🙇🏾‍♀️	0.00
🙇🏾‍♂	0.00
🙇🏾‍♂️	0.00
🙇🏿	2.13
🙇🏿‍♀	0.00
🙇🏿‍♀️	0.00
🙇🏿‍♂	0.00
🙇🏿‍♂️	0.00
🙋‍♀	3.22
🙋‍♂	3.21
🙋🏻	2.22
🙋🏻‍♀	0.00
🙋🏻‍♀️	0.00
🙋🏻‍♂	2.86
🙋🏻‍♂️	2.86
🙋🏼	2.86
🙋🏼‍♀	2.79
🙋🏼‍♀️	2.79
🙋🏼‍♂	2.58
🙋🏼‍♂️	2.58
🙋🏽	2.69
🙋🏽‍♀	2.63
🙋🏽‍♀️	2.63
🙋🏽‍♂	2.79
🙋🏽‍♂️	2.75
🙋🏾	2.56
🙋🏾‍♀	2.59
🙋🏾‍♀️	2.58
🙋🏾‍♂	2.57
🙋🏾‍♂️	2.58
🙋🏿	3.04
🙋🏿‍♀	3.37
🙋🏿‍♀️	3.37
🙋🏿‍♂	2.02
🙋🏿‍♂️	2.02
🙌🏻	2.80
🙌🏼	2.95
🙌🏽	2.72
🙌🏾	2.70
🙌🏿	2.61
🙍‍♀	0.00
🙍‍♂	2.94
🙍🏻	-2.71
🙍🏻‍♀	-2.79
🙍🏻‍♀️	-2.79
🙍🏻‍♂	-2.50
🙍🏻‍♂️	-2.46
🙍🏼	0.00
🙍🏼‍♀	0.00
🙍🏼‍♀️	0.00
🙍🏼‍♂	0.00
🙍🏼‍♂️	0.00
🙍🏽	-2.27
🙍🏽‍♀	-2.23
🙍🏽‍♀️	-2.23
🙍🏽‍♂	-2.33
🙍🏽‍♂️	-2.33
🙍🏾	-2.32
🙍🏾‍♀	0.00
🙍🏾‍♀️	0.00
🙍🏾‍♂	-2.49
🙍🏾‍♂️	-2.49
🙍🏿	0.00
🙍🏿‍♀	2.29
🙍🏿‍♀️	2.29
🙍🏿‍♂	0.00
🙍🏿‍♂️	0.00
🙎‍♀	2.88
🙎‍♂	2.23
🙎🏻	0.00
🙎🏻‍♀	0.00
🙎🏻‍♀️	0.00
🙎🏻‍♂	2.40
🙎🏻‍♂️	2.40
🙎🏼	2.02
🙎🏼‍♀	2.56
🙎🏼‍♀️	2.56
🙎🏼‍♂	0.00
🙎🏼‍♂️	0.00
🙎🏽	2.44
🙎🏽‍♀	0.00
🙎🏽‍♀️	0.00
🙎🏽‍♂	2.92
🙎🏽‍♂️	3.09
🙎🏾	2.37
🙎🏾‍♀	0.00
🙎🏾‍♀️	0.00
🙎🏾‍♂	2.58
🙎🏾‍♂️	2.61
🙎🏿	0.00
🙎🏿‍♀	0.00
🙎🏿‍♀️	0.00
🙏🏻	2.30
🙏🏼	2.71
🙏🏽	2.74
🙏🏾	2.68
🙏🏿	2.64
🚣‍♀	2.85
🚣‍♂	2.57
🚣🏻	2.51
🚣🏻‍♀	2.67
🚣🏻‍♀️	2.61
🚣🏻‍♂	0.00
🚣🏻‍♂️	0.00
🚣🏼	2.43
🚣🏼‍♀	2.33
🚣🏼‍♀️	2.33
🚣🏼‍♂	2.75
🚣🏼‍♂️	2.75
🚣🏽	2.48
🚣🏽‍♀	3.20
🚣🏽‍♀️	3.20
🚣🏽‍♂	2.18
🚣🏽‍♂️	2.18
🚣🏾	2.24
🚣🏾‍♀	-2.29
🚣🏾‍♀️	-2.29
🚣🏾‍♂	-2.40
🚣🏾‍♂️	-2.40
🚣🏿	2.91
🚴‍♀	-2.73
🚴‍♂	2.66
🚴🏻	2.88
🚴🏻‍♀	3.04
🚴🏻‍♀️	3.04
🚴🏻‍♂	2.81
🚴🏻‍♂️	2.81
🚴🏼	3.16
🚴🏼‍♀	3.30
🚴🏼‍♀️	3.30
🚴🏼‍♂	3.05
🚴🏼‍♂️	3.05
🚴🏽	2.79
🚴🏽‍♀	2.94
🚴🏽‍♀️	2.92
🚴🏽‍♂	2.67
🚴🏽‍♂️	2.62
🚴🏾	2.84
🚴🏾‍♀	2.86
🚴🏾‍♀️	2.86
🚴🏾‍♂	2.81
🚴🏾‍♂️	2.81
🚴🏿	3.29
🚵‍♀	2.67
🚵‍♂	3.21
🚵🏻	2.38
🚵🏻‍♂	2.40
🚵🏻‍♂️	2.40
🚵🏼	3.31
🚵🏼‍♂	3.53
🚵🏼‍♂️	3.53
🚵🏽	2.74
🚵🏽‍♂	-2.40
🚵🏽‍♂️	-2.40
🚶‍♀	2.56
🚶‍♂	2.73
🚶🏻	2.80
🚶🏻‍♀	0.00
🚶🏻‍♀️	0.00
🚶🏻‍♂	3.32
🚶🏻‍♂️	3.32
🚶🏼	2.46
🚶🏼‍♀	2.42
🚶🏼‍♀️	2.42
🚶🏼‍♂	2.17
🚶🏼‍♂️	2.21
🚶🏽	2.17
🚶🏽‍♀	0.00
🚶🏽‍♀️	0.00
🚶🏽‍♂	2.67
🚶🏽‍♂️	2.67
🚶🏾	2.31
🚶🏾‍♀	0.00
🚶🏾‍♀️	0.00
🚶🏾‍♂	-2.04
🚶🏾‍♂️	-2.04
🚶🏿	0.00
🚶🏿‍♀	2.07
🚶🏿‍♂	0.00
🚶🏿‍♂️	0.00
🛀🏻	2.61
🛀🏼	3.34
🛀🏽	3.07
🛀🏾	-2.16
🛀🏿	2.77
🛋️	3.84
🛌🏻	0.00
🛍️	2.73
🛎️	0.00
🛏️	2.81
🛠️	2.36
🛡️	2.39
🛢️	2.43
🛣️	-2.25
🛤️	2.94
🛥️	3.27
🛩️	2.91
🛰️	3.48
🛳️	2.56
🤘🏻	2.90
🤘🏼	2.79
🤘🏽	2.84
🤘🏾	2.54
🤘🏿	2.46
🤙🏻	2.68
🤙🏼	2.70
🤙🏽	2.67
🤙🏾	2.65
🤙🏿	2.62
🤚🏻	0.00
🤚🏼	2.52
🤚🏽	-2.26
🤚🏾	-2.01
🤚🏿	3.43
🤛🏻	2.68
🤛🏼	2.33
🤛🏽	2.98
🤛🏾	2.47
🤛🏿	2.72
🤜🏻	2.83
🤜🏼	2.31
🤜🏽	2.21
🤜🏾	2.02
🤜🏿	2.80
🤞🏻	2.49
🤞🏼	2.29
🤞🏽	2.24
🤞🏾	2.33
🤞🏿	2.26
🤟🏻	2.85
🤟🏼	2.70
🤟🏽	2.79
🤟🏾	2.52
🤟🏿	2.76
🤦‍♀	-2.13
🤦‍♂	-2.03
🤦🏻	-2.21
🤦🏻‍♀	-2.26
🤦🏻‍♀️	-2.26
🤦🏻‍♂	-2.12
🤦🏻‍♂️	-2.12
🤦🏼	-2.13
🤦🏼‍♀	-2.02
🤦🏼‍♀️	-2.02
🤦🏼‍♂	-2.46
🤦🏼‍♂️	-2.48
🤦🏽	-2.37
🤦🏽‍♀	-2.48
🤦🏽‍♀️	-2.48
🤦🏽‍♂	-2.22
🤦🏽‍♂️	-2.22
🤦🏾	-2.24
🤦🏾‍♀	-2.37
🤦🏾‍♀️	-2.37
🤦🏾‍♂	-2.14
🤦🏾‍♂️	-2.14
🤦🏿	-2.65
🤦🏿‍♀	-2.10
🤦🏿‍♀️	-2.10
🤦🏿‍♂	-2.78
🤦🏿‍♂️	-2.78
🤰🏻	2.46
🤰🏼	2.17
🤰🏽	2.21
🤰🏾	-2.04
🤰🏿	0.00
🤱🏻	3.21
🤱🏼	2.48
🤱🏽	-2.53
🤱🏾	2.29
🤲🏻	3.51
🤲🏼	3.08
🤲🏽	0.00
🤲🏾	2.63
🤲🏿	3.37
🤳🏻	2.62
🤳🏼	0.00
🤳🏽	2.19
🤳🏾	2.74
🤳🏿	2.53
🤴🏻	2.82
🤴🏼	3.72
🤴🏽	2.98
🤴🏾	0.00
🤴🏿	2.98
🤵🏻	2.44
🤵🏼	3.31
🤵🏽	0.00
🤵🏾	3.55
🤵🏿	3.67
🤶🏼	3.40
🤶🏽	3.43
🤶🏾	2.22
🤷‍♀	0.00
🤷‍♂	0.00
🤷🏻	0.00
🤷🏻‍♀	0.00
🤷🏻‍♀️	0.00
🤷🏻‍♂	0.00
🤷🏻‍♂️	0.00
🤷🏼	0.00
🤷🏼‍♀	0.00
🤷🏼‍♀️	0.00
🤷🏼‍♂	0.00
🤷🏼‍♂️	0.00
🤷🏽	-2.05
🤷🏽‍♀	-2.11
🤷🏽‍♀️	-2.10
🤷🏽‍♂	0.00
🤷🏽‍♂️	0.00
🤷🏾	0.00
🤷🏾‍♀	0.00
🤷🏾‍♀️	0.00
🤷🏾‍♂	0.00
🤷🏾‍♂️	0.00
🤷🏿	0.00
🤷🏿‍♀	-2.03
🤷🏿‍♀️	-2.03
🤷🏿‍♂	0.00
🤷🏿‍♂️	0.00
🤸‍♀	2.93
🤸‍♂	2.46
🤸🏻	2.64
🤸🏻‍♀	2.64
🤸🏻‍♀️	2.64
🤸🏻‍♂	2.63
🤸🏻‍♂️	2.63
🤸🏼	2.90
🤸🏼‍♀	2.45
🤸🏼‍♀️	2.46
🤸🏼‍♂	3.38
🤸🏼‍♂️	3.38
🤸🏽	2.30
🤸🏽‍♀	2.48
🤸🏽‍♀️	2.48
🤸🏽‍♂	-2.07
🤸🏽‍♂️	-2.07
🤸🏾	2.32
🤸🏾‍♀	2.33
🤸🏾‍♀️	2.33
🤸🏾‍♂	2.27
🤸🏾‍♂️	2.29
🤸🏿	2.51
🤸🏿‍♀	2.36
🤸🏿‍♀️	2.36
🤸🏿‍♂	2.83
🤸🏿‍♂️	2.83
🤹‍♀	3.07
🤹‍♂	2.89
🤹🏻	2.25
🤹🏻‍♀	3.02
🤹🏻‍♀️	3.02
🤹🏻‍♂	0.00
🤹🏻‍♂️	0.00
🤹🏼	2.98
🤹🏼‍♀	3.53
🤹🏼‍♀️	3.52
🤹🏽	3.16
🤹🏽‍♀	3.29
🤹🏽‍♀️	3.29
🤹🏽‍♂	3.15
🤹🏽‍♂️	3.15
🤹🏾	2.78
🤹🏾‍♀	2.81
🤹🏾‍♀️	2.81
🤹🏾‍♂	2.53
🤹🏾‍♂️	2.53
🤼‍♀	2.89
🤼‍♂	3.06
🤽‍♀	3.65
🤽‍♂	2.96
🤽🏻	2.53
🤽🏻‍♀	2.59
🤽🏻‍♀️	2.50
🤽🏻‍♂	2.60
🤽🏻‍♂️	2.60
🤽🏼	2.47
🤽🏼‍♂	2.22
🤽🏼‍♂️	2.22
🤽🏽	2.56
🤽🏽‍♂	2.48
🤽🏽‍♂️	2.48
🤽🏾	0.00
🤽🏾‍♀	0.00
🤽🏾‍♀️	0.00
🤽🏾‍♂	0.00
🤽🏾‍♂️	0.00
🤽🏿	0.00
🤾‍♀	3.27
🤾‍♂	3.10
🤾🏻	3.40
🤾🏻‍♀	3.45
🤾🏻‍♀️	3.43
🤾🏻‍♂	3.43
🤾🏻‍♂️	3.37
🤾🏼	2.72
🤾🏼‍♂	2.39
🤾🏼‍♂️	2.39
🤾🏽	2.02
🤾🏽‍♀	0.00
🤾🏽‍♀️	0.00
🤾🏽‍♂	2.02
🤾🏽‍♂️	2.02
🤾🏾	2.40
🤾🏾‍♀	2.33
🤾🏾‍♀️	2.33
🤾🏾‍♂	2.43
🤾🏾‍♂️	2.43
🧑🏻	0.00
🧑🏼	2.97
🧑🏽	2.92
🧑🏾	2.86
🧑🏿	3.20
🧒🏻	2.72
🧒🏼	2.54
🧒🏽	3.14
🧒🏾	0.00
🧓🏻	2.70
🧓🏼	2.61
🧓🏽	0.00
🧓🏿	2.86
🧔🏻	2.95
🧔🏼	3.03
🧔🏽	3.41
🧔🏾	3.05
🧔🏿	3.13
🧕🏻	2.28
🧕🏼	3.54
🧕🏽	3.26
🧕🏾	3.71
🧖‍♀	2.63
🧖‍♂	2.90
🧖🏻	2.68
🧖🏻‍♀	2.74
🧖🏻‍♀️	2.74
🧖🏻‍♂	2.10
🧖🏻‍♂️	2.11
🧖🏼	2.96
🧖🏼‍♀	3.09
🧖🏼‍♀️	3.08
🧖🏼‍♂	2.20
🧖🏼‍♂️	2.20
🧖🏽	3.41
🧖🏽‍♀	2.61
🧖🏽‍♀️	2.60
🧖🏽‍♂	3.88
🧖🏽‍♂️	3.88
🧖🏾	2.95
🧖🏾‍♀	3.21
🧖🏾‍♀️	3.20
🧖🏾‍♂	2.45
🧖🏾‍♂️	2.45
🧖🏿	0.00
🧖🏿‍♂	0.00
🧖🏿‍♂️	0.00
🧗‍♀	3.00
🧗‍♂	2.97
🧗🏻	3.11
🧗🏻‍♀	2.88
🧗🏻‍♀️	2.88
🧗🏻‍♂	3.43
🧗🏻‍♂️	3.43
🧗🏼	2.36
🧗🏼‍♀	2.46
🧗🏼‍♀️	2.46
🧗🏼‍♂	2.22
🧗🏼‍♂️	2.22
🧗🏽	2.32
🧗🏽‍♀	3.36
🧗🏽‍♀️	3.36
🧗🏽‍♂	0.00
🧗🏽‍♂️	0.00
🧗🏾	2.62
🧗🏾‍♀	3.08
🧗🏾‍♀️	3.08
🧗🏾‍♂	2.15
🧗🏾‍♂️	2.15
🧘‍♀	2.99
🧘‍♂	2.95
🧘🏻	2.69
🧘🏻‍♀	2.71
🧘🏻‍♀️	2.71
🧘🏻‍♂	2.47
🧘🏻‍♂️	2.47
🧘🏼	2.57
🧘🏼‍♀	2.62
🧘🏼‍♀️	2.61
🧘🏼‍♂	2.32
🧘🏼‍♂️	2.21
🧘🏽	2.38
🧘🏽‍♀	2.35
🧘🏽‍♀️	2.34
🧘🏽‍♂	2.56
🧘🏽‍♂️	2.56
🧘🏾	2.32
🧘🏾‍♀	2.05
🧘🏾‍♀️	2.05
🧘🏾‍♂	2.94
🧘🏾‍♂️	2.94
🧘🏿	2.87
🧘🏿‍♀	3.27
🧘🏿‍♀️	3.27
🧘🏿‍♂	2.50
🧘🏿‍♂️	2.61
🧙‍♀	2.45
🧙‍♂	2.80
🧙🏻	2.96
🧙🏻‍♀	2.75
🧙🏻‍♀️	2.75
🧙🏻‍♂	3.12
🧙🏻‍♂️	3.10
🧙🏼	2.46
🧙🏼‍♀	2.48
🧙🏼‍♀️	2.48
🧙🏼‍♂	2.53
🧙🏼‍♂️	2.53
🧙🏽	0.00
🧙🏽‍♀	3.24
🧙🏽‍♀️	3.24
🧙🏽‍♂	-2.51
🧙🏽‍♂️	-2.55
🧙🏾	2.86
🧙🏾‍♀	2.40
🧙🏾‍♀️	2.40
🧙🏿	2.76
🧙🏿‍♀	2.67
🧙🏿‍♀️	2.67
🧙🏿‍♂	2.78
🧙🏿‍♂️	2.78
🧚‍♀	3.05
🧚‍♂	3.26
🧚🏻	2.87
🧚🏻‍♀	3.16
🧚🏻‍♀️	3.16
🧚🏻‍♂	2.71
🧚🏻‍♂️	2.71
🧚🏼	2.57
🧚🏼‍♀	2.33
🧚🏼‍♀️	2.33
🧚🏼‍♂	3.24
🧚🏼‍♂️	3.25
🧚🏽	2.72
🧚🏽‍♀	2.93
🧚🏽‍♀️	2.93
🧚🏽‍♂	2.09
🧚🏽‍♂️	2.09
🧚🏾	2.72
🧚🏾‍♀	2.43
🧚🏾‍♀️	2.43
🧚🏾‍♂	3.17
🧚🏾‍♂️	3.17
🧚🏿	-2.44
🧚🏿‍♀	-2.64
🧚🏿‍♀️	-2.64
🧚🏿‍♂	3.24
🧚🏿‍♂️	3.24
🧛‍♀	3.24
🧛‍♂	-2.28
🧛🏻	3.14
🧛🏻‍♀	3.15
🧛🏻‍♀️	3.15
🧛🏻‍♂	3.17
🧛🏻‍♂️	3.17
🧛🏼	3.01
🧛🏼‍♀	2.74
🧛🏼‍♀️	2.74
🧛🏼‍♂	3.11
🧛🏼‍♂️	3.11
🧛🏽	-2.17
🧛🏽‍♀	3.25
🧛🏽‍♀️	3.25
🧛🏽‍♂	-2.49
🧛🏽‍♂️	-2.49
🧛🏾	2.47
🧛🏾‍♀	2.34
🧛🏾‍♀️	2.34
🧛🏾‍♂	2.58
🧛🏾‍♂️	2.58
🧜‍♀	3.38
🧜‍♂	3.36
🧜🏻	3.03
🧜🏻‍♀	3.26
🧜🏻‍♀️	3.26
🧜🏻‍♂	2.34
🧜🏻‍♂️	2.34
🧜🏼	3.13
🧜🏼‍♀	3.12
🧜🏼‍♀️	3.13
🧜🏼‍♂	3.33
🧜🏼‍♂️	3.33
🧜🏽	2.78
🧜🏽‍♀	3.07
🧜🏽‍♀️	3.07
🧜🏽‍♂	0.00
🧜🏽‍♂️	0.00
🧜🏾	3.23
🧜🏾‍♀	3.33
🧜🏾‍♀️	3.33
🧜🏾‍♂	2.76
🧜🏾‍♂️	2.76
🧜🏿	3.74
🧜🏿‍♀	3.91
🧜🏿‍♀️	3.91
🧜🏿‍♂	2.75
🧜🏿‍♂️	2.75
🧝‍♀	2.93
🧝‍♂	0.00
🧝🏻	2.84
🧝🏻‍♀	3.03
🧝🏻‍♀️	3.22
🧝🏻‍♂	2.14
🧝🏻‍♂️	2.26
🧝🏼	2.92
🧝🏼‍♀	2.69
🧝🏼‍♀️	2.69
🧝🏼‍♂	3.60
🧝🏼‍♂️	3.60
🧝🏽	2.87
$:	-1.5
%)	-0.4
%-)	-1.5
&-:	-0.4
&:	-0.7
( '}{' )	1.6
(%	-0.9
('-:	2.2
(':	2.3
((-:	2.1
(*	1.1
(-%	-0.7
(-*	1.3
(-:	1.6
(-:0	2.8
(-:<	-0.4
(-:o	1.5
(-:O	1.5
(-:{	-0.1
(-:|>*	1.9
(-;	1.3
(-;|	2.1
(8	2.6
(:	2.2
(:0	2.4
(:<	-0.2
(:o	2.5
(:O	2.5
(;	1.1
(;<	0.3
(=	2.2
(?:	2.1
(^:	1.5
(^;	1.5
(^;0	2.0
(^;o	1.9
(o:	1.6
)':	-2.0
)-':	-2.1
)-:	-2.1
)-:<	-2.2
)-:{	-2.1
):	-1.8
):<	-1.9
):{	-2.3
);<	-2.6
*)	0.6
*-)	0.3
*-:	2.1
*-;	2.4
*:	1.9
*<|:-)	1.6
*\0/*	2.3
*^:	1.6
,-:	1.2
---'-;-{@	2.3
--<--<@	2.2
.-:	-1.2
..###-:	-1.7
..###:	-1.9
/-:	-1.3
/:	-1.3
/:<	-1.4
/=	-0.9
/^:	-1.0
/o:	-1.4
0-8	0.1
0-|	-1.2
0:)	1.9
0:-)	1.4
0:-3	1.5
0:03	1.9
0;^)	1.6
0_o	-0.3
10q	2.1
1337	2.1
143	3.2
1432	2.6
14aa41	2.4
182	-2.9
187	-3.1
2g2b4g	2.8
2g2bt	-0.1
2qt	2.1
3:(	-2.2
3:)	0.5
3:-(	-2.3
3:-)	-1.4
4col	-2.2
4q	-3.1
5fs	1.5
8)	1.9
8-d	1.7
8-o	-0.3
86	-1.6
8d	2.9
:###..	-2.4
:$	-0.2
:&	-0.6
:'(	-2.2
:')	2.3
:'-(	-2.4
:'-)	2.7
:(	-1.9
:)	2.0
:*	2.5
:-###..	-2.5
:-&	-0.5
:-(	-1.5
:-)	1.3
:-))	2.8
:-*	1.7
:-,	1.1
:-.	-0.9
:-/	-1.2
:-<	-1.5
:-d	2.3
:-D	2.3
:-o	0.1
:-p	1.2
:-[	-1.6
:-\	-0.9
:-c	-1.3
:-p	1.5
:-|	-0.7
:-||	-2.5
:-Þ	0.9
:/	-1.4
:3	2.3
:<	-2.1
:>	2.1
:?)	1.3
:?c	-1.6
:@	-2.5
:d	2.3
:D	2.3
:l	-1.7
:o	-0.4
:p	1.0
:s	-1.2
:[	-2.0
:\	-1.3
:]	2.2
:^)	2.1
:^*	2.6
:^/	-1.2
:^\	-1.0
:^|	-1.0
:c	-2.1
:c)	2.0
:o)	2.1
:o/	-1.4
:o\	-1.1
:o|	-0.6
:P	1.4
:{	-1.9
:|	-0.4
:}	2.1
:Þ	1.1
;)	0.9
;-)	1.0
;-*	2.2
;-]	0.7
;d	0.8
;D	0.8
;]	0.6
;^)	1.4
</3	-3.0
<3	1.9
<:	2.1
<:-|	-1.4
=)	2.2
=-3	2.0
=-d	2.4
=-D	2.4
=/	-1.4
=3	2.1
=d	2.3
=D	2.3
=l	-1.2
=\	-1.2
=]	1.6
=p	1.3
=|	-0.8
>-:	-2.0
>.<	-1.3
>:	-2.1
>:(	-2.7
>:)	0.4
>:-(	-2.7
>:-)	-0.4
>:/	-1.6
>:o	-1.2
>:p	1.0
>:[	-2.1
>:\	-1.7
>;(	-2.9
>;)	0.1
>_>^	2.1
@:	-2.1
@>-->--	2.1
@}-;-'---	2.2
b^d	2.6
d-':	-2.5
d:	-2.9
d:<	-3.2
d;	-2.9
d=	-3.0
o-8	-0.5
o-:	-0.3
o-|	-1.1
o.o	-0.6
O.o	-0.6
o.O	-0.6
o:	-0.2
o:)	1.5
o:-)	2.0
o:-3	2.2
o:3	2.3
o:<	-0.3
o;^)	1.6
o_o	-0.5
O_o	-0.5
o_O	-0.5
s:	-1.1
[-;	0.5
[:	1.3
[;	1.0
[=	1.7
\-:	-1.0
\:	-1.0
\:<	-1.7
\=	-1.1
\^:	-1.3
\o/	2.2
\o:	-1.2
]-:	-2.1
]:	-1.6
]:<	-2.5
^<_<	1.4
d-:	1.6
d:	1.2
d=	1.5
o.o	-0.8
o/\o	2.1
o_0	-0.1
v.v	-2.9
x-d	2.6
x-p	1.7
xd	2.8
xD	2.7
xP	1.6
xp	1.2
x-d	2.7
x-p	1.8
{:	1.8
|-0	-1.2
|-:	-0.8
|-:>	-1.6
|-o	-1.2
|:	-0.5
|;-)	2.2
|=	-0.4
|^:	-1.1
|o:	-0.9
||-:	-2.3
}:	-2.1
}:(	-2.0
}:)	0.4
}:-(	-2.1
}:-)	0.3
_|_	-3.1